SMILES,Most Basic,Most Acidic,Mass Solubility pH 1,Mass Solubility pH 2,Mass Solubility pH 3,Mass Solubility pH 4,Mass Solubility pH 5,Mass Solubility pH 6,Mass Solubility pH 7,Mass Solubility pH 8,Mass Solubility pH 9,Mass Solubility pH 10,LogD pH 1,LogD pH 2,LogD pH 3,LogD pH 4,LogD pH 5,LogD pH 6,LogD pH 7,LogD pH 8,LogD pH 9,LogD pH 10,Water Solubility,Caco-2 permeable,Melting Point (°C),Boiling Point (°C),Bioavailability,Bi Basic,Bi Acidic
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]12C,,13.02,0.00063,0.00063,0.00063,0.00063,0.00063,0.00063,0.00063,0.00063,0.00063,0.00063,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,0.00208,0.5698,209,,1.0,0,1
CCC(=O)O[C@@](Cc1ccccc1)([C@H](C)CN(C)C)c2ccccc2,9.19,,37.0,37.0,37.0,37.0,33.9,20.0,4.1,0.48,0.075,0.034,1.0,1.0,1.0,1.0,1.03,1.25,1.95,2.88,3.69,4.03,0.00332,0.7277,75.5,,1.0,1,0
CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CCl,,12.88,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,3.14,3.14,3.14,3.14,3.14,3.14,3.14,3.14,3.14,3.14,0.00413,0.812,,,1.0,0,1
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C,,,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,0.000631,,,,1.0,0,0
CCC(=O)[C@@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3CC[C@]12C,,,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.95,0.00772,,,,1.0,0,0
CCC(=O)c1ccc2Sc3ccccc3N(CC(C)N(C)C)c2c1,8.92,,1.5,1.5,1.5,1.4,1.3,0.58,0.092,0.011,0.0021,0.0013,1.69,1.69,1.69,1.7,1.75,2.09,2.89,3.82,4.53,4.76,0.000454,0.796,,,1.0,1,0
CCC(=O)c1ccc2Sc3ccccc3N(CCCN4CCN(CCO)CC4)c2c1,7.39,14.96,485.0,340.0,120.0,42.0,10.0,1.2,0.16,0.051,0.042,0.04,-0.73,-0.58,-0.11,0.34,0.96,1.87,2.75,3.24,3.34,3.35,0.0366,-0.5189,176,,1.0,1,1
CCC(Br)(CC)C(=O)NC(N)=O,-0.6,10.69,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.95,1.1,2.8,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.61,1.54,1.13,0.976,,,,1.0,1,1
CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2,,9.8,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.023,0.062,5.14,5.14,5.14,5.14,5.14,5.14,5.14,5.13,5.07,4.63,0.0139,0.8705,,,1.0,0,1
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,,13.49,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,4.72,4.72,4.72,4.72,4.72,4.72,4.72,4.72,4.72,4.72,,-0.5951,136.5,,1.0,0,1
CCC(C)(C)c1ccc(CC(C)CN2C[C@H](C)O[C@H](C)C2)cc1,7.33,,30.0,30.0,28.0,19.0,4.4,0.54,0.076,0.029,0.024,0.024,2.54,2.54,2.56,2.74,3.37,4.29,5.14,5.55,5.63,5.64,0.000785,,,,1.0,1,0
CCC(C)(CC)OC(N)=O,-1.35,13.54,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,8.38,,,,1.0,1,1
CCC(C)(Oc1ccc(cc1)C2(CCCCC2)c3ccc(OC(C)(CC)C(O)=O)cc3)C(O)=O,,3.0,0.00056,0.00061,0.0013,0.021,1.4,25.0,32.0,32.0,32.0,32.0,6.33,6.29,5.98,4.78,2.94,1.68,1.58,1.58,1.58,1.58,0.000227,,144.5,,1.0,0,1
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,,7.93,1.0,1.0,1.0,1.0,1.0,1.0,1.1,2.1,11.0,53.0,1.67,1.67,1.67,1.67,1.67,1.66,1.62,1.33,0.61,-0.07,1.39,-0.6013,166.5,,1.0,0,1
CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,,7.81,0.72,0.72,0.72,0.72,0.72,0.74,0.83,1.8,10.0,45.0,1.79,1.79,1.79,1.79,1.79,1.78,1.73,1.39,0.63,0.0,2.46,-0.5931,109,,1.0,0,1
CCC(C)N(CC(O)c1cccn1Cc2ccccc2Cl)C(C)CC,10.11,14.38,26.0,26.0,26.0,26.0,25.0,23.0,12.0,2.1,0.24,0.044,1.61,1.61,1.61,1.61,1.61,1.66,1.94,2.7,3.63,4.39,0.00865,,,,1.0,1,1
CCC(C)N1N=CN(C1=O)c2ccc(cc2)N3CCN(CC3)c4ccc(OC[C@H]5CO[C@@](Cn6cncn6)(O5)c7ccc(Cl)cc7Cl)cc4,6.47,,3.0,1.8,0.33,0.032,0.0037,0.00047,0.00013,9.9e-05,9.9e-05,9.9e-05,0.5,0.72,1.47,2.47,3.42,4.32,4.86,4.98,4.99,4.99,,0.5511,166.2,,0.0,1,0
CCC(CC)(CC(=O)Nc1cccc(/C=C/c2scc(n2)C3CCC3)c1)C(O)=O,2.74,4.76,0.12,0.016,0.0035,0.0028,0.0074,0.054,0.54,3.7,9.5,12.0,2.71,3.59,4.24,4.35,3.92,3.05,2.08,1.23,0.81,0.73,0.000872,-0.6145,,,1.0,1,1
CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(N(C)C)c2ccccc2,7.29,,28.0,28.0,26.0,17.0,3.8,0.46,0.066,0.027,0.023,0.022,1.74,1.74,1.77,1.96,2.61,3.53,4.37,4.76,4.83,4.84,,,80,,1.0,1,0
CCC(Cc1c(I)cc(I)c(N)c1I)C(O)=O,-0.44,4.59,0.025,0.025,0.025,0.031,0.086,0.63,6.3,43.0,110.0,130.0,4.62,4.64,4.63,4.54,4.09,3.21,2.25,1.39,0.98,0.9,0.0138,,,,1.0,1,1
CCC(N)=O,-0.47,16.6,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,-0.37,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,364.0,0.6797,,,1.0,1,1
CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,9.44,9.59,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,440.0,48.0,8.6,10.0,-1.91,-1.91,-1.91,-1.91,-1.89,-1.76,-1.19,-0.3,0.44,0.37,,-0.5564,,,1.0,1,1
CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c2ccccc2,9.4,,25.0,25.0,25.0,25.0,24.0,17.0,4.2,0.49,0.071,0.025,1.14,1.14,1.14,1.14,1.16,1.32,1.92,2.83,3.69,4.14,0.00179,0.7459,,,1.0,1,0
CCC(c1ccccc1)C2=C(O)Oc3ccccc3C2=O,,4.5,0.0053,0.0053,0.0053,0.0067,0.022,0.17,1.5,8.1,15.0,16.0,4.64,4.64,4.63,4.52,4.02,3.13,2.18,1.44,1.18,1.15,0.0129,0.8924,179.5,,1.0,0,1
CCC1(C(=O)NC(=O)N(C)C1=O)c2ccccc2,-2.84,7.99,0.99,0.99,0.99,0.99,0.99,0.99,1.1,2.0,10.0,49.0,1.23,1.23,1.23,1.23,1.23,1.23,1.19,0.93,0.22,-0.48,,0.5674,176,,1.0,1,1
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2,,8.03,0.57,0.57,0.57,0.57,0.57,0.57,0.61,1.1,5.4,28.0,1.5,1.5,1.5,1.5,1.5,1.5,1.46,1.22,0.52,-0.19,0.696,,,,1.0,0,1
CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,,7.58,1.3,1.3,1.3,1.3,1.3,1.3,1.6,4.4,28.0,91.0,0.53,0.53,0.53,0.53,0.53,0.52,0.43,-0.02,-0.81,-1.34,1.11,-0.5561,174,,1.0,0,1
CCC1(C(=O)NCNC1=O)c2ccccc2,-1.07,12.26,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.5,-0.5593,281.5,,1.0,1,1
CCC1(C)CC(=O)NC(=O)C1,-4.58,11.81,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,36.0,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,24.9,,,,1.0,1,1
CCC1(C)CC(=O)NC1=O,-4.35,9.7,41.0,41.0,41.0,41.0,41.0,41.0,41.0,42.0,49.0,120.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.24,0.17,-0.22,39.2,0.5262,64.5,,1.0,1,1
CCC1(C)OC(=O)N(C)C1=O,-2.18,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,8.4,0.5334,,101.5,1.0,1,0
CCC1(CC)C(=O)CCNC1=O,-0.59,12.07,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,29.0,,,,1.0,1,1
CCC1(CC)C(=O)NC(=O)N(C)C1=O,-2.35,8.27,3.4,3.4,3.4,3.4,3.4,3.4,3.6,5.2,20.0,120.0,1.5,1.5,1.5,1.5,1.5,1.5,1.48,1.32,0.72,-0.05,1.98,0.5234,150.5,,1.0,1,1
CCC1(CC)C(=O)NC(=O)NC1=O,,7.92,4.2,4.2,4.2,4.2,4.4,4.4,4.8,9.4,50.0,239.0,0.8,0.8,0.8,0.8,0.8,0.8,0.75,0.47,-0.26,-0.94,7.46,-0.6146,190,250,1.0,0,1
CCC1(CC)C(=O)NC=CC1=O,-4.3,11.69,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.46,5.45,,,,1.0,1,1
CCC1(CC)C(=O)NCC(C)C1=O,-0.55,12.11,6.6,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,0.64,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,11.3,0.5745,,,1.0,1,1
CCC1(CCC(=O)NC1=O)c2ccc(N)cc2,4.41,11.6,906.0,425.0,70.0,10.0,3.9,3.3,3.3,3.3,3.3,3.5,-1.9,-1.57,-0.79,0.04,0.46,0.53,0.54,0.54,0.54,0.53,,0.5,224,,1.0,1,1
CCC1(CCC(=O)NC1=O)c2ccccc2,-5.05,11.36,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.73,0.999,0.5931,79.5,,1.0,1,1
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,,7.92,0.48,0.48,0.48,0.48,0.48,0.48,0.52,1.0,5.4,25.0,2.18,2.18,2.18,2.18,2.18,2.17,2.13,1.84,1.11,0.43,0.603,-0.5913,157,,1.0,0,1
CCC1(NC(=O)N(C)C1=O)c2ccccc2,-2.23,8.07,3.1,3.1,3.1,3.1,3.1,3.1,3.3,5.5,26.0,140.0,1.44,1.44,1.44,1.44,1.44,1.44,1.41,1.18,0.5,-0.23,1.27,0.6007,135,,1.0,1,1
CCC1=C(C)CN(C(=O)NCCc2ccc(cc2)[S](=O)(=O)NC(=O)NC3CCC(C)CC3)C1=O,-1.48,5.1,0.0027,0.0027,0.0027,0.0034,0.0093,0.059,0.2,0.26,0.27,0.29,3.44,3.44,3.44,3.35,2.9,2.12,1.59,1.46,1.44,1.41,,-0.6809,,,1.0,1,1
CCC1=C(C[C@H]2NCCc3cc(OC)c(OC)cc23)C[C@@H]4N(CCc5cc(OC)c(OC)cc45)C1,8.86,,220.0,220.0,220.0,220.0,210.0,91.0,3.4,0.18,0.032,0.019,-0.15,-0.15,-0.15,-0.15,-0.12,0.25,1.67,2.94,3.69,3.92,0.0078,,,,1.0,1,0
CCC1C(=NN=C(c2ccc(OC)c(OC)c2)c3cc(OC)c(OC)cc13)C,7.29,,1.5,1.5,1.5,1.4,1.1,0.38,0.061,0.019,0.015,0.015,1.64,1.64,1.64,1.65,1.75,2.22,3.01,3.51,3.63,3.64,0.00239,0.6064,156.5,,1.0,1,0
CCC1NC(=O)c2cc(c(Cl)cc2N1)[S](N)(=O)=O,-2.31,9.98,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.075,0.081,0.16,3.59,3.59,3.59,3.59,3.59,3.59,3.59,3.59,3.54,3.25,2.51,-0.7327,251,,1.0,1,1
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(c1)C(C)=O,9.4,13.78,999.0,999.0,999.0,999.0,999.0,999.0,340.0,44.0,5.7,1.7,-1.39,-1.34,-1.33,-1.33,-1.31,-1.19,-0.64,0.26,1.15,1.65,0.259,-0.8957,137,,1.0,1,1
CCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)COC(=O)CC,,14.13,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,0.00283,,,,1.0,0,1
CCCC(=O)O[C@H]1CN2CC[C@H](O)[C@@H]2[C@@H](O)[C@@H]1O,5.82,13.14,1000.0,1000.0,1000.0,1000.0,425.0,86.0,52.0,47.0,47.0,47.0,-2.75,-2.69,-2.35,-1.54,-0.61,0.09,0.31,0.34,0.34,0.34,344.0,,,,1.0,1,1
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,-1.4,12.49,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,,-0.5533,,423.412,1.0,1,1
CCCC(C)(COC(N)=O)COC(N)=O,-1.09,13.09,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,4.7,-0.5731,105,,1.0,1,1
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,,7.93,0.45,0.45,0.45,0.45,0.45,0.45,0.52,0.97,5.2,25.0,2.18,2.18,2.18,2.18,2.18,2.17,2.13,1.84,1.12,0.44,0.679,-0.5926,129.5,,1.0,0,1
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,-1.65,7.11,0.11,0.11,0.11,0.11,0.11,0.12,0.2,0.92,5.8,24.0,3.05,3.05,3.05,3.05,3.05,3.02,2.8,2.13,1.33,0.71,0.0398,-0.5463,,,1.0,1,1
CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,,7.81,0.33,0.33,0.33,0.33,0.33,0.33,0.38,0.86,4.8,21.0,2.3,2.3,2.3,2.3,2.3,2.29,2.24,1.9,1.14,0.51,0.55,-0.5792,100,,1.0,0,1
CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O,-1.77,7.01,0.12,0.12,0.12,0.12,0.12,0.13,0.24,1.2,7.4,31.0,2.81,2.81,2.81,2.81,2.81,2.77,2.52,1.81,1.03,0.41,0.0494,-0.5361,132.5,,1.0,1,1
CCCC(CCC)C(O)=O,,4.82,2.3,2.3,2.3,2.6,5.8,37.0,346.0,999.0,999.0,999.0,2.58,2.58,2.57,2.52,2.18,1.37,0.4,-0.5,-1.03,-1.16,2.36,0.8866,,222,1.0,0,1
CCCC(O)=O,,4.76,45.0,45.0,46.0,53.0,123.0,829.0,1000.0,1000.0,1000.0,1000.0,0.7,0.7,0.69,0.63,0.26,-0.57,-1.53,-2.43,-2.93,-3.04,60.0,0.7456,5.7,163.7,1.0,0,1
CCCC1C(=O)N2N(C1=O)C(=Nc3ccc(C)cc23)N(C)C,1.16,8.66,0.54,0.21,0.18,0.18,0.17,0.17,0.17,0.18,0.18,0.24,1.29,1.7,1.77,1.78,1.78,1.78,1.78,1.78,1.76,1.64,0.641,0.5728,,,1.0,1,1
CCCCC(=O)N(Cc1ccc(cc1)c2ccccc2c3n[nH]nn3)[C@@H](C(C)C)C(O)=O,0.6,3.56,0.0078,0.0052,0.0078,0.057,2.2,78.0,230.0,250.0,260.0,260.0,3.78,3.96,3.79,2.94,1.33,-0.21,-0.68,-0.72,-0.73,-0.73,30.0,-0.6912,116.5,85.5,1.0,1,1
CCCCC(=O)O[C@@]1(CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C)C(=O)CO,,12.98,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,0.00763,,,,1.0,0,1
CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,,13.92,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,1.6,-0.5339,262,,1.0,0,1
CCCCC(CC)C1NC(=O)N(SC(Cl)(Cl)Cl)C1=O,-1.8,6.46,0.0033,0.0033,0.0033,0.0033,0.0034,0.0045,0.014,0.087,0.26,0.32,5.29,5.29,5.29,5.29,5.27,5.16,4.65,3.87,3.4,3.3,0.00216,,,,1.0,1,1
CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,8.74,,998.0,998.0,642.0,210.0,120.0,51.0,8.5,0.98,0.19,0.11,3.91,3.95,4.19,4.67,4.93,5.28,6.07,7.0,7.72,7.97,0.00594,,,,0.0,1,0
CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1,,,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,,,25,190,1.0,0,0
CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@H]2CCCCCCC(O)=O)O1,,4.77,0.33,0.33,0.34,0.39,0.9,5.9,55.0,426.0,1000.0,1000.0,1.6,1.6,1.6,1.54,1.18,0.35,-0.61,-1.51,-2.02,-2.13,,-0.5526,,,1.0,0,1
CCCCC(O)=O,,4.78,21.0,21.0,21.0,25.0,56.0,370.0,1000.0,1000.0,1000.0,1000.0,1.21,1.21,1.2,1.14,0.78,-0.04,-1.01,-1.9,-2.42,-2.53,40.3,0.7598,34,186.1,1.0,0,1
CCCCC1=NC2(CCCC2)C(=O)N1Cc3ccc(cc3)c4ccccc4c5n[nH]nn5,2.6,4.16,0.014,0.0014,0.00041,0.00047,0.0018,0.01,0.024,0.027,0.027,0.027,3.54,4.52,5.07,5.02,4.42,3.67,3.31,3.25,3.25,3.25,,-0.5679,180.5,648.6,1.0,1,1
CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3,0.22,5.08,0.078,0.071,0.071,0.084,0.2,1.3,8.1,19.0,22.0,24.0,2.71,2.74,2.73,2.67,2.29,1.48,0.68,0.31,0.24,0.21,0.06,0.5303,96,,1.0,1,1
CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,-0.29,4.64,0.03,0.028,0.029,0.034,0.093,0.62,3.7,7.7,8.6,8.9,3.35,3.37,3.37,3.29,2.86,2.03,1.25,0.93,0.88,0.88,0.0475,0.6185,105,,1.0,1,1
CCCCC1C(=O)NN(C1=O)c2ccccc2,-0.47,5.22,0.37,0.35,0.35,0.35,0.37,0.65,3.3,23.0,81.0,110.0,2.24,2.25,2.26,2.25,2.22,1.99,1.29,0.43,-0.1,-0.22,1.27,,,,1.0,1,1
CCCCC1OC(=O)c2ccccc12,,,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,0.0654,,,,1.0,0,0
CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC,,,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,7.86,7.86,7.86,7.86,7.86,7.86,7.86,7.86,7.86,7.86,0.000415,,,,0.0,0,0
CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,,,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,,,36.5,,1.0,0,0
CCCCCCC(=O)O[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C)C#C,,,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,0.00148,,,,1.0,0,0
CCCCCCC(C)(C)c1cc(O)c2[C@@H]3CC(=CC[C@H]3C(C)(C)Oc2c1)C(O)=O,,4.75,6.8e-05,7.2e-05,7.2e-05,8.4e-05,0.0002,0.0013,0.012,0.096,0.35,0.96,7.55,7.55,7.54,7.48,7.11,6.28,5.31,4.41,3.85,3.41,0.00125,,,,1.0,0,1
CCCCCCC(C)(C)c1cc(O)c2[C@@H]3CC(=O)CC[C@H]3C(C)(C)Oc2c1,,9.67,0.00027,0.00027,0.00027,0.00027,0.00027,0.00027,0.00027,0.00027,0.00032,0.00086,7.25,7.25,7.25,7.25,7.25,7.25,7.25,7.24,7.16,6.75,0.000493,0.7787,,,1.0,0,1
CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,,,8.9e-05,8.9e-05,8.9e-05,8.9e-05,8.9e-05,8.9e-05,8.9e-05,8.9e-05,8.9e-05,8.9e-05,9.39,9.39,9.39,9.39,9.39,9.39,9.39,9.39,9.39,9.39,6.36e-05,,,,0.0,0,0
CCCCCCCC(O)=O,,4.78,2.0,2.0,2.2,2.5,5.5,36.0,335.0,999.0,999.0,999.0,2.73,2.73,2.73,2.67,2.31,1.49,0.53,-0.37,-0.89,-1.0,0.789,0.8326,16.3,239,1.0,0,1
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,-0.64,9.76,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.18,0.41,3.19,3.2,3.2,3.2,3.2,3.2,3.2,3.19,3.13,2.76,,,,492.7,1.0,1,1
CCCCCCCCC(=O)OC,,,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,0.0455,0.8141,,,1.0,0,0
CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(O)=O)C(=O)NC3C(C)OC(=O)[C@H](CC(=O)c4ccccc4N)NC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)CNC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCN)NC(=O)CNC3=O)C(C)CC(O)=O,10.06,4.0,1000.0,1000.0,1000.0,700.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-6.45,-6.41,-6.31,-6.28,-7.87,-8.71,-8.8,-8.82,-8.85,-9.07,0.0173,,,,0.0,1,1
CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,,,1.9e-05,1.9e-05,1.9e-05,1.9e-05,1.9e-05,1.9e-05,1.9e-05,1.9e-05,1.9e-05,1.9e-05,7.94,7.94,7.94,7.94,7.94,7.94,7.94,7.94,7.94,7.94,3.09,0.6718,118,,1.0,0,0
CCCCCCCCCC(O)=O,,4.79,0.45,0.45,0.45,0.52,1.2,7.8,71.0,563.0,1000.0,1000.0,3.75,3.75,3.75,3.69,3.33,2.52,1.55,0.65,0.13,0.02,0.0618,0.8326,31.9,268.7,1.0,0,1
CCCCCCCCCCCC(O)=O,,4.78,0.098,0.098,0.098,0.11,0.26,1.7,16.0,120.0,409.0,531.0,4.77,4.77,4.77,4.71,4.35,3.53,2.56,1.67,1.15,1.04,0.00481,-0.5814,43.2,298.9,1.0,0,1
CCCCCCCCCCCCC(O)=O,,4.78,0.047,0.047,0.047,0.054,0.12,0.81,7.5,60.0,190.0,251.0,5.28,5.28,5.28,5.22,4.86,4.04,3.07,2.17,1.66,1.55,0.033,0.8326,44.5,312.4,1.0,0,1
CCCCCCCCCCCCCC(=O)OC(C)C,,,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,7.25,7.25,7.25,7.25,7.25,7.25,7.25,7.25,7.25,7.25,0.00011,,,,0.0,0,0
CCCCCCCCCCCCCCCC(=O)NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2C#N,3.54,10.04,0.035,0.011,0.0018,0.00059,0.00049,0.00048,0.00048,0.00049,0.00064,0.0019,3.23,3.74,4.53,4.99,5.09,5.1,5.1,5.09,4.98,4.5,0.00915,,,,1.0,1,1
CCCCCCCCCCCCCCCC(=O)NCCO,-0.67,14.49,0.028,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,5.79,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,0.00136,,,,1.0,1,1
CCCCCCCCCCCCCCCC(O)C(N)CO,8.57,12.57,63.0,63.0,63.0,63.0,63.0,57.0,28.0,4.8,0.54,0.1,2.23,2.23,2.23,2.23,2.23,2.28,2.58,3.35,4.29,5.02,0.00453,,,,1.0,1,1
CCCCCCCCCCCCCCCCCC(O)=O,,4.78,0.0012,0.0012,0.0013,0.0014,0.0031,0.022,0.2,1.6,5.1,6.5,7.83,7.83,7.82,7.76,7.4,6.58,5.62,4.72,4.21,4.09,6.61e-05,0.8326,68.8,383,0.0,0,1
CCCCCCCCCCCCCCCCCCCCCCC(O)=O,,4.78,4.3e-05,4.3e-05,4.3e-05,5e-05,0.00011,0.00071,0.0067,0.053,0.17,0.22,10.38,10.38,10.37,10.31,9.95,9.13,8.17,7.27,6.75,6.64,2.57e-05,0.8326,,,0.0,0,1
CCCCCCCCCCCCCCCCCCCCCCCCCCCCO,,15.2,3.3e-06,3.3e-06,3.3e-06,3.3e-06,3.3e-06,3.3e-06,3.3e-06,3.3e-06,3.3e-06,3.3e-06,13.07,13.07,13.07,13.07,13.07,13.07,13.07,13.07,13.07,13.07,1.25e-05,,,,0.0,0,1
